name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publisherClass,publishers,developers
Fleshlight Squad - Fleshlightize -,12-01-2024,14773,14.99,174069.0,2.14888170402484,83,Indie,072 Project,ちゃおいずむ
Smack Studio,31-07-2024,13959,14.99,166819.0,61.89405689882235,90,Indie,ThirdPixel Interactive,ThirdPixel Interactive
Himegashima Island,02-08-2024,14305,14.99,163296.0,6.4025414038367305,75,Indie,Kagura Games,Fushidaratei
Grim Realms,16-03-2024,7912,14.99,60485.0,22.21024111991872,81,Indie,Edym Pixels,Edym Pixels
Hellbreach: Vegas,14-08-2024,16668,14.99,143445.0,3.6441777939194218,78,Indie,Iceberg Interactive,Infinity Ape Studios
Vendir: Plague of Lies,30-05-2024,5394,14.99,60002.0,7.874389589473117,77,Indie,Early Morning Studio,Early Morning Studio
TFC: The Fertile Crescent,13-06-2024,6084,14.99,59978.0,9.141889553317936,93,Indie,Wield Interactive,Wield Interactive
CD 2: Trap Master,28-03-2024,12111,14.99,144122.0,14.886709065862858,84,Indie,"ACE ENTERTAINMENT,Erabit",ACE ENTERTAINMENT
Once a Porn a Time 2,15-06-2024,11016,14.99,143625.0,5.743886096291238,79,Indie,OPT Studio,OPT Studio
Summer's Gone - Season 1,10-05-2024,11819,14.99,153346.0,12.394389248708071,96,Indie,OceanAVN,OceanAVN
And the Hero Was Never Seen Again,10-02-2024,11972,14.99,137489.0,7.030944723548148,90,Indie,Kagura Games,Circle Poison
Aeruta,15-05-2024,11532,14.99,146384.0,3.823862384264399,86,Indie,"GRAVITY GAME ARISE Co., Ltd.",FromDawn Games
Mori Carta,25-03-2024,1627,14.99,23628.0,11.214485432444643,71,Indie,Nevergreen Games,Nevergreen Games
Tales of Morrow,08-03-2024,1945,14.99,21703.0,1.6933739092815248,53,Indie,GameMechanic,GameMechanic
Lords of Exile,14-02-2024,1821,14.99,21402.0,3.511245575779184,82,Indie,"PID Games,PixelHeart",Squidbit Works
Read Only Memories: NEURODIVER,15-05-2024,3328,14.99,40762.0,3.660410973557217,70,Indie,Chorus Worldwide Games,"MidBoss, LLC."
Life Eater,16-04-2024,3362,14.99,40857.0,1.761433052706857,85,Indie,"Strange Scaffold,Frosty Pop",Strange Scaffold
Sun Breed,16-04-2024,4222,14.99,40182.0,4.677975289079946,92,Indie,SuperWriter Games LLC,SuperWriter Games LLC
HEARTSHOT,03-03-2024,5258,14.99,67643.0,1.2470111412929836,71,Indie,Meadow Studios,Meadow Studios
Operation: Polygon Storm,12-08-2024,3786,14.99,40987.0,2.3359190909522582,80,Indie,Untold Tales,Toxic Studio
Mines and Magic,25-03-2024,3910,14.99,28188.0,9.086870277290796,72,Indie,Zolden Games,Zolden Games
Flying High,10-05-2024,2377,14.99,27484.0,0.8681633293180607,65,Indie,Affect3D,Affect3D
The Cub,19-01-2024,7919,14.99,66322.0,2.1002879833095163,87,Indie,"Untold Tales,Gamersky Games",Demagog Studio
The Emperor and State,26-07-2024,5274,14.99,61289.0,11.86235961578673,55,Indie,Hawthorn Games,涂途
The Symbiant Re:Union,29-01-2024,5451,14.99,67132.0,2.464026613811756,93,Indie,HeartCoreDev,HeartCoreDev
Murders on the Yangtze River,30-01-2024,262661,14.99,2512969.0,8.649804472983394,98,Indie,"OMEGAMES STUDIO,NPC Entertainment",OMEGAMES STUDIO
Athenian Rhapsody,14-05-2024,5384,14.99,62520.0,7.173748703426827,91,Indie,"Top Hat Studios, Inc.",Nico Papalia
Rabbit and Steel,09-05-2024,213267,14.99,2771018.0,14.014176071536836,97,Indie,mino_dev,mino_dev
Lost Castle 2,24-07-2024,211121,14.99,2657104.0,12.847294015384946,0,Indie,Hunter Studio,Hunter Studio
Vae Victis - Khan,01-03-2024,16129,14.99,214566.0,10.44505482765064,83,Indie,Doorknob22,Doorknob22
Shadow of the Depth,22-04-2024,16453,14.99,201940.0,8.217366605525815,72,Indie,ChillyRoom,ChillyRoom
I Wanna Fuck my Mom's Best Friend,09-08-2024,6151,14.99,68584.0,1.3084968640711163,74,Indie,Cherry Kiss Games,Orcsoft
Fetish Room 18+,27-04-2024,8056,14.99,68004.0,1.334230232142228,58,Indie,Octo Games,Octo Games
Turnip Boy Robs a Bank,18-01-2024,49027,14.99,600836.0,3.8171493812781394,96,Indie,Graffiti Games,Snoozy Kazoo
Deadrock Redemption,04-04-2024,8414,14.99,103914.0,1.9315781914925247,67,Indie,Entropy Digital Entertainment,Entropy Digital Entertainment
Secrets of Grindea,29-02-2024,314988,14.99,4161183.0,21.69826525906877,90,Indie,Pixel Ferrets,Pixel Ferrets
Dice Kingdoms,05-04-2024,20598,14.99,264059.0,12.996371134038808,89,Indie,Fivemid Studio,Fivemid Studio
Seablip,17-05-2024,28789,14.99,361489.0,6.631394402038207,0,Indie,Vibedy,Jardar Solli
Let's Go! My Harem Farm,21-06-2024,9267,14.99,112505.0,5.636361336203013,81,Indie,OTAKU Plan,XO_PROJECT
Microcosmum 2,02-03-2024,2547,14.99,29539.0,8.508756292668476,62,Indie,Satur Entertainment,Satur Entertainment
Sex City: 2069,20-07-2024,3751,14.99,30759.0,1.5297924373325982,65,Indie,Octo Games,Octo Games
Rustil: Eternal Labyrinth Castle,25-04-2024,9425,14.99,117115.0,6.726593259880232,71,Indie,KTMG LLC.,KIC Games
Steps of Debauchery,05-02-2024,49713,14.99,646945.0,6.193347100644998,0,Indie,FooxiedGames,FooxiedGames
Pet Shop Simulator,21-06-2024,7221,14.99,83875.0,6.252576189914551,76,Indie,"Games Incubator,PlayWay S.A.",Games Incubator
Hot Therapy,24-03-2024,7024,14.99,83552.0,1.805488022420824,74,Indie,YummySoft,YummySoft
GHOSTWARE: Arena of the Dead,10-06-2024,2758,14.99,31678.0,2.716453630347715,85,Indie,Mothership Loudspeakerz,Daev Team
Trackline Express,18-04-2024,2838,14.99,32789.0,5.505014640252864,85,Indie,Bubblebird Studio,Bubblebird Studio
Vampire Therapist,18-07-2024,5819,14.99,78504.0,5.388496619369406,98,Indie,Little Bat Games,Little Bat Games
Age of Defense,29-07-2024,13157,14.99,88271.0,6.622342614987855,78,Indie,Valkyrie Initiative,Battlecruiser Games
Never Mourn,13-05-2024,9965,14.99,87827.0,4.190220142970112,89,Indie,"Poysky Productions,Light Up Games",Primal Seed
My Special Summer Vacation 2,27-06-2024,6712,14.99,77507.0,3.3273859507086305,75,Indie,Kagura Games,P.+
Fractured Online,24-07-2024,31955,14.99,521570.0,43.82106499089426,55,Indie,Dynamight Studios,Dynamight Studios
Monuments Renovator,08-03-2024,9313,14.99,87084.0,6.637463072879075,74,Indie,"Games Incubator,PlayWay S.A.","Monuments Games,Games Incubator"
Spell Disk,01-03-2024,65281,14.99,812211.0,11.116959666409018,88,Indie,Sunpeak Games,Sunpeak Games
Dungeons & Degenerate Gamblers,08-08-2024,65164,14.99,806583.0,8.091559584377128,75,Indie,Yogscast Games,Purple Moss Collectors
Abathor,25-07-2024,2593,14.99,31842.0,5.0401017121337786,91,Indie,JanduSoft,Pow Pixel Games
Forest Ranger Simulator,19-06-2024,2968,14.99,33771.0,6.762252434257949,48,Indie,FreeMind S.A.,"HOT CODE COMPANY,FreeMind S.A.,VIRTUAL MAGIC"
TrinityS,25-04-2024,9630,14.99,97404.0,7.425199078752663,75,Indie,Phoenixx Inc.,Indie-us Games
Farlands,24-07-2024,14440,14.99,177736.0,4.881503287831916,95,Indie,JanduSoft,"JanduSoft,Eric Rodríguez"
B-17 Flying Fortress : The Mighty 8th Redux,25-01-2024,7611,14.99,97527.0,10.442652231942674,66,Indie,MicroProse Software,MicroProse Software
Star Command Galaxies,28-08-2024,7879,14.99,98718.0,5.326777990161925,44,Indie,Warballoon,Warballoon
Emberward,25-06-2024,78590,14.99,1042636.0,9.537951392208566,96,Indie,ReficGames,ReficGames
Gatekeeper,13-05-2024,60295,14.99,691110.0,7.129803716146882,86,Indie,HypeTrain Digital,Gravity Lagoon
MILF's Plaza,19-04-2024,54936,14.99,661717.0,5.261923537851022,69,Indie,TopHouse Publishing,Texic
Ale & Tale Tavern,05-09-2024,58289,14.99,707686.0,3.760395364186901,86,Indie,"GrabTheGames,UpgradePoint",Scienart Games
Home Safety Hotline,16-01-2024,51830,14.99,700241.0,2.6434286805013034,92,Indie,Night Signal Entertainment,Night Signal Entertainment
Master of Chess,12-06-2024,3176,14.99,36029.0,9.34233207450903,86,Indie,BRANE,BRANE
8th Heaven,29-07-2024,2562,14.99,29280.0,1.7129255284405749,84,Indie,TinyHat Studios,Cottage Club
Minishoot' Adventures,02-04-2024,78535,14.99,1001962.0,7.261068882154135,98,Indie,"SoulGame Studio,IndieArk",SoulGame Studio
Boxes: Lost Fragments,01-02-2024,68169,14.99,900796.0,4.149034995582672,91,Indie,Snapbreak,Big Loop Studios
Survival Nation: Lost Horizon,15-04-2024,2465,14.99,28857.0,4.066106045541831,63,Indie,indie.io,Wenkly Studio Sp. z o.o.
Kitchen Crisis,02-04-2024,9362,14.99,126302.0,13.785406431198403,76,Indie,Team Samoyed,Team Samoyed
Churn Vector,11-01-2024,11565,14.99,130913.0,11.39826729620468,91,Indie,Naelstrof,"Naelstrof,Eugene,Archival"
Sinners Landing,21-03-2024,6625,14.99,79552.0,6.418405065171533,92,Indie,Flexible Media,Flexible Media
United Penguin Kingdom,09-03-2024,12818,14.99,137453.0,9.254702087867598,79,Indie,"GrabTheGames,UpgradePoint",Turquoise Revival Games
Shogun Showdown,05-09-2024,103097,14.99,871956.0,14.709804691305951,97,Indie,"Goblinz Publishing,Gamera Games",Roboatino
Eden Island,26-07-2024,9646,14.99,70247.0,7.442286413116884,63,Indie,Moon Studio,Moon Studio
TerraScape,17-07-2024,117418,14.99,1188273.0,5.981693150570897,88,Indie,"Stray Fawn Publishing,INSTINCT3",Bitfall Studios
LakeSide,25-03-2024,6710,14.99,72013.0,3.0665883078991616,68,Indie,Massive Galaxy Studios,Massive Galaxy Studios
GUNVOLT RECORDS Cychronicle,15-02-2024,2470,14.99,30558.0,3.17849779945142,71,Indie,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD."
BeachHead,22-01-2024,3520,14.99,30498.0,18.152256882140843,63,Indie,Digital Fusion Inc.,Digital Fusion Inc.
GIRLDIVERS,30-08-2024,2795,14.99,30160.0,1.5064797203365987,93,Indie,Sweet Cakes Games,Sweet Cakes Games
Trap Yuri Garden,10-06-2024,3168,14.99,34538.0,4.174798019139268,93,Indie,"Eroge Japan,Sanuk Inc.",No Strike
Crestfallen: Medieval Survival,17-07-2024,8635,14.99,97203.0,9.388145547654238,69,Indie,Bloodbath Studios,Bloodbath Studios
Legendary Hoplite,02-02-2024,7587,14.99,90751.0,10.566538403468464,70,Indie,Ravenage Games,TripleBricksGames
Linkito,23-07-2024,2923,14.99,37043.0,4.508091899937316,88,Indie,"Playdigious Originals,Kimeria Games",Kalinarm
Union of Gnomes,18-07-2024,3038,14.99,37472.0,4.858536097701764,93,Indie,HeroCraft PC,Hoolignomes
Lust Academy - Season 3,27-05-2024,35401,14.99,473076.0,8.985764778175827,89,Indie,Bear in the Night,Bear in the Night
River Town Factory,06-02-2024,49851,14.99,422423.0,22.97850275057128,91,Indie,"iFAction Studio,BD Games",iFAction Studio
Enishia and the Binding Brand,10-05-2024,36535,14.99,420150.0,8.334240655135321,89,Indie,Kagura Games,Shimobashira Workshop
SANYA,01-03-2024,2638,14.99,31003.0,1.465351068896308,75,Indie,helpnode,helpnode
Sex of Thrones 👑,25-05-2024,41711,14.99,388950.0,2.4595185609427723,77,Indie,Taboo Tales 💘,Taboo Tales 💘
IN HEAT: Lustful Nights,21-06-2024,32781,14.99,397065.0,6.52036594813416,92,Indie,Critical Bliss,MonsterBox
Whispered Promises ~ 14 Days of Love with Anna,14-02-2024,8872,15.99,111150.0,1.8763832771371465,93,Indie,072 Project,OMNIS
Love X Crotch X GYM,29-03-2024,8753,15.99,110745.0,2.402291570090048,83,Indie,072 Project,"奶油貓工作室,バター貓スタジオ"
Rogue Voltage,10-05-2024,8150,15.99,108249.0,8.035693626041311,93,Indie,"Horizont Computergrafik,IndieArk",Horizont Computergrafik
Remnant Records,23-01-2024,40789,15.99,476002.0,6.249774400407087,86,Indie,Noctiluca Studio,Noctiluca Studio
The Night is Grey,05-01-2024,2599,15.99,34137.0,6.327124309995986,83,Indie,Whalestork Interactive,Whalestork Interactive
DEVIL BLADE REBOOT,23-05-2024,9966,15.99,123743.0,4.484006580046724,100,Indie,SHIGATAKE GAMES,SHIGATAKE GAMES
Dungeons of Blood and Dream,27-05-2024,4567,15.99,65723.0,6.0147787122403,96,Indie,Lori Vornoy,Lori Vornoy
Dragon Island,11-03-2024,4540,15.99,60119.0,5.27832271072752,49,Indie,Kulplant,Kulplant
Colonize,15-02-2024,3988,15.99,50645.0,6.1006650249422725,45,Indie,CreativeForge Games,Rembrosoft
Between Horizons,25-03-2024,4113,15.99,50813.0,4.525920436429165,92,Indie,Assemble Entertainment,DigiTales Interactive
Thyria,29-02-2024,1629,15.99,22099.0,2.485580421606916,94,Indie,GrabTheGames,Twokats
Secret Archives,27-02-2024,1678,15.99,22129.0,6.1555814515617016,71,Indie,Juice Game,Juice Game
Hilda and the tower of Lust,19-04-2024,4014,15.99,49054.0,1.7791082839865036,83,Indie,072 Project,キラ☆タマ
Nevergrind Online,11-07-2024,27973,15.99,235479.0,43.736640716411806,89,Indie,Neverworks Games,Neverworks Games
Death Trick: Double Blind,11-03-2024,2348,15.99,29423.0,4.311320357436231,87,Indie,Neon Doctrine,Misty Mountain Studio
Slavania,13-03-2024,3238,15.99,39769.0,5.31468190304819,64,Indie,"FrostLeaf Games LLC,Game Art Pioneers",FrostLeaf Games LLC
Roundscape Adorevia,02-08-2024,6901,15.99,94711.0,9.85695666419018,80,Indie,Arvus Games,Arvus Games
Pool Cleaning Simulator,05-06-2024,14585,15.99,141787.0,5.968698775476018,70,Indie,"FreeMind S.A.,PlayWay S.A.","Rubens Games,FreeMind S.A."
CLeM,06-02-2024,3701,15.99,45414.0,3.490975575043364,92,Indie,Iceberg Interactive,Mango Protocol
Megacopter: Blades of the Goddess,21-06-2024,1684,15.99,20946.0,3.6305644517099647,95,Indie,Pizza Bear Games,Pizza Bear Games
Rooftops & Alleys: The Parkour Game,21-05-2024,81558,15.99,1153011.0,7.158457569592916,97,Indie,MLMEDIA,MLMEDIA
Feed the Cups,20-02-2024,159951,15.99,1743322.0,36.464209005006985,89,Indie,IndieArk,Vambear Games
The DeLuca Family - Season 1,27-02-2024,16425,15.99,207588.0,12.18923439084038,83,Indie,MemoGaming,MemoGaming
SpellRogue,12-02-2024,38313,15.99,504572.0,22.424010541240484,0,Indie,Ghost Ship Publishing,Guidelight Games
Immortal Life,17-01-2024,122009,16.99,1428520.0,26.44589686212208,81,Indie,2P Games,YiFang Studio
Incursion Red River,10-04-2024,115857,16.99,1668116.0,9.613570700274808,76,Indie,Games Of Tomorrow GmbH,Games Of Tomorrow GmbH
Nightmare: The Lunatic,31-03-2024,8560,16.99,98647.0,12.420812923843696,90,Indie,Maetdol Games,Maetdol Games
Resist the succubus—The end of the female Knight,26-07-2024,54751,16.99,535736.0,4.66734514818441,77,Indie,OTAKU Plan,BoRoBoRoGame
Artisan TD,22-07-2024,41175,16.99,577505.0,14.72206964107766,91,Indie,Unexpected,4rtisans
Yellow Taxi Goes Vroom,09-04-2024,13798,16.99,184444.0,6.573973275788298,99,Indie,"Xelu,Those Awesome Guys",Panik Arcade
Fallen Leaf,15-07-2024,2354,16.99,33220.0,6.47813663302046,90,Indie,Delta Shore Games,Delta Shore Games
This Grand Life 2,20-06-2024,2945,16.99,40793.0,13.109199416556264,92,Indie,Poking Water Games,Poking Water Games
No Return,02-08-2024,2075,16.99,29045.0,1.6968528516564485,43,Indie,Boltray Games,BlameTech
JIANGHU CHRONICLES,31-07-2024,59040,16.99,790516.0,23.442699513632128,74,Indie,方块游戏(CubeGame),一品阁
エルミナージュORIGINAL ～闇の巫女と神々の指輪～,23-05-2024,5917,16.99,67981.0,27.00954354139559,78,Indie,mebius.,"mebius.,Anura Bless,STARFISH SD"
Stigma-ARIA,06-09-2024,1621,16.99,22306.0,1.6886304185764434,85,Indie,072 Project,イシコロドウ
Sister's Curriculum,18-04-2024,1929,16.99,27085.0,5.77800014739662,97,Indie,WAZAZAK,WAZAZAK
Transformative Summer: Life with a TS Companion,23-08-2024,16175,16.99,223483.0,1.763499267186479,90,Indie,"HENTAI Plan,OTAKU Plan",88Danuki
Ants Took My Eyeball,19-04-2024,4411,16.99,61223.0,9.037092241039142,93,Indie,Bosmic Forge,Bosmic Forge
The Secret Atelier,26-02-2024,19943,16.99,276924.0,1.732537658664651,86,Indie,Denpasoft,KENZsoft
Throne of Bone,08-04-2024,7755,16.99,110885.0,12.912109890722832,92,Indie,Windmill Slam,Windmill Slam
Alex Jones: NWO Wars,03-01-2024,20806,17.76,323316.0,1.3669062849562543,94,Indie,NWO Wars Team,NWO Wars Team
Pine Harbor,25-04-2024,10750,17.9,129987.0,1.798743259643329,66,Indie,Vision Forge Team,Vision Forge Team
Tavern Talk,20-06-2024,20589,17.99,309239.0,8.77890297251394,92,Indie,Gentle Troll Entertainment,Gentle Troll Entertainment
Motel Manager Simulator,26-08-2024,18451,17.99,277766.0,11.984054149778297,90,Indie,Denzone Games,Denzone Games
Shut Up and Dance: Special Edition,30-05-2024,17701,17.99,273599.0,4.888716221882648,90,Indie,Boring Games,Boring Games
Hookah Haze,10-07-2024,17717,17.99,263733.0,4.766068924187017,92,Indie,Aniplex Inc.,ACQUIRE Corp.
Intergalactic Ecstasy,26-01-2024,3132,17.99,46101.0,2.647660930980216,79,Indie,HFTGames,HFTGames
Superscout,18-07-2024,128010,17.99,1868809.0,5.23063358629639,94,Indie,Mountain&Sea Studio,Mountain&Sea Studio
Tendryll,30-04-2024,1865,17.99,27758.0,12.719284465800968,87,Indie,Brute Farce,Brute Farce
Dream Tactics,15-04-2024,8069,17.99,112147.0,13.108250723006284,94,Indie,indie.io,Spectra Entertainment Inc.
Sheryl ~The Alchemist of the Island Ruins~,19-04-2024,13210,17.99,179743.0,5.946683096741738,85,Indie,Kagura Games,Pakkuri Paradise
The Last Flame,17-01-2024,53815,17.99,793506.0,22.64068765605981,0,Indie,"Hotloop,Surefire.Games",Hotloop
Super Dark Deception,12-07-2024,5783,17.99,86169.0,6.475525689015737,67,Indie,Glowstick Entertainment,Glowstick Entertainment
Oblivion Override,24-01-2024,61267,17.99,725958.0,13.942909524853192,92,Indie,Paleo,Humble Mill
Tales & Tactics,15-08-2024,53902,17.99,724772.0,19.324987990798324,82,Indie,"Yogscast Games,Gamersky Games",Table 9 Studio
Let's take a bath with Purin 2,11-07-2024,6829,17.99,79862.0,1.285001362466089,79,Indie,Parabolica Games,Parabolica Games
Beyond Hanwell,25-08-2024,2484,17.99,40218.0,3.1956422657074275,82,Indie,Steel Arts Software Ltd,Steel Arts Software Ltd
Summer Clover,26-06-2024,181429,17.99,2827661.0,8.280402546996685,99,Indie,"Mango Party,Mango Party News",Connection
Tiny Terry's Turbo Trip,30-05-2024,12896,17.99,173502.0,3.941035344922252,97,Indie,Super Rare Originals,snekflat
Kebab Chefs! - Restaurant Simulator,19-01-2024,312189,17.99,4552032.0,9.479225359641724,89,Indie,Biotech Gameworks,Biotech Gameworks
Oriental Valley,25-04-2024,7846,17.99,111604.0,9.214083597671644,86,Indie,ETime Studio,猫多游戏
HAELE 3D - Hand Poses Lite - Drawing References,03-06-2024,1659,17.99,22288.0,8.81586618253196,94,Indie,HAELE 3D,Ige Olwen
Wantless : Solace at World’s End,16-05-2024,4026,17.99,49173.0,22.30725574731829,92,Indie,Twin Sails Interactive,Drop Rate Studio
Knights Within,15-05-2024,2479,17.99,36030.0,7.057114379278621,97,Indie,Indecision Labs,Indecision Labs
Sunset Hills,20-08-2024,9067,17.99,132521.0,3.892424119059143,0,Indie,"Cotton Game,Asmik Ace, Inc.",Cotton Game
El Dorado: The Golden City Builder,17-06-2024,1832,17.99,25637.0,3.0580108439931446,66,Indie,"Gameparic,Games Incubator","Hobo Bunch,Gameparic"
Rift Wizard 2,24-03-2024,9029,17.99,129153.0,28.48270747058968,94,Indie,Dylan White,Dylan White
Bewitching Sinners,02-05-2024,4546,17.99,73029.0,10.358212773282307,98,Indie,Miss Xero,Miss Xero
Nova Drift,12-08-2024,445361,17.99,4047331.0,24.72868457429413,96,Indie,Pixeljam,Chimeric
Diluvian Winds,25-04-2024,13936,17.99,194382.0,5.081085619181385,77,Indie,"Goblinz Publishing,IndieArk",Alambik Studio
Corsairs Legacy - Pirate Action RPG & Sea Battles,30-01-2024,13511,17.99,195795.0,2.5949174590740385,70,Indie,Mauris Games OU,Mauris
Meta-Ghost: The Breaking Show,24-04-2024,29511,17.99,438131.0,27.94245613578306,74,Indie,"Flawless Gaming,Erabit",Scarecrow Studio
HAREM！RANCH LIFE,23-08-2024,5238,17.99,76619.0,3.634375724102398,72,Indie,072 Project,GNT BOKUJO
Unveiling the Unknown,07-05-2024,6254,17.99,91150.0,8.885718977731928,90,Indie,TwistedScarlett60,TwistedScarlett60
Center Station Simulator,05-04-2024,9795,18.35,144011.0,37.60065180814037,90,Indie,Nightmare Phoenix,Nightmare Phoenix
Thriving City: Song,29-05-2024,148108,18.99,1847579.0,15.121941903658618,83,Indie,IndieArk,White Star Studio
Winter Survival,06-03-2024,8694,18.99,151064.0,8.359128282051328,0,Indie,"DRAGO entertainment,HeartBeat Games",DRAGO entertainment
Shadow Corridor 2 雨ノ四葩,29-03-2024,20555,18.99,307662.0,33.5026854448185,87,Indie,Space Onigiri Game LLC,Space Onigiri Game LLC
Descending The Woods,12-07-2024,1876,18.99,26435.0,4.11667969946909,54,Indie,AIONWARE LTD,AIONWARE LTD
Creator of Another World,30-04-2024,10817,18.99,151439.0,28.08123885865699,89,Indie,kuetaro (くえたろう),kuetaro (くえたろう)
所谓侠客 So-called Hero,14-02-2024,1774,18.99,26984.0,11.002328810495042,84,Indie,NewSmile Games,NewSmile Games
Nine Tereasures of Liuyin,01-08-2024,2160,18.99,32506.0,2.98226257938161,0,Indie,kingnagame,kingnagame
Final Factory,09-04-2024,10896,18.99,186670.0,20.93961115219039,83,Indie,Never Games Limited,Never Games Limited
Beat Hazard 3,22-06-2024,13179,18.99,187908.0,13.222661214210484,89,Indie,Cold Beam Games,Cold Beam Games
Scourge Of War - Remastered,06-09-2024,1747,18.99,29857.0,10.641074576383453,92,Indie,Norb Software Development LLC,Norb Software Development LLC
My Pleasure - Season 3,28-03-2024,6301,18.99,95671.0,6.129136649681638,79,Indie,Tasty Pics Studio,Tasty Pics Studio
Beer Factory,10-01-2024,40391,18.99,648123.0,8.18082594869134,52,Indie,"CreativeForge Games,PlayWay S.A.",AKEL
Anomaly Collapse,11-04-2024,16403,19.99,272494.0,14.25436172637584,84,Indie,RocketPunch Games,RocketPunch Games
PAC-MAN Mega Tunnel Battle: Chomp Champs,08-05-2024,1717,19.99,29626.0,3.111213621333812,65,Indie,Bandai Namco Entertainment America Inc.,Amber Studio
CONVRGENCE,22-04-2024,12366,19.99,198731.0,5.466555952304595,81,Indie,Monkey-With-a-Bomb,Monkey-With-a-Bomb
Arzette: The Jewel of Faramore,13-02-2024,12464,19.99,198058.0,4.056923806623435,97,Indie,Limited Run Games,Seedy Eye Software
No Creeps Were Harmed TD,27-07-2024,14452,19.99,181284.0,16.714114619980005,91,Indie,MinMax Games Ltd.,MinMax Games Ltd.
Cozy Caravan,16-05-2024,11142,19.99,191108.0,6.822617789074972,0,Indie,5 Lives Studios,5 Lives Studios
Thalassa: Edge of the Abyss,01-08-2024,1885,19.99,33913.0,5.175897436224591,92,Indie,Team17 Digital Ltd,Sarepta Studio
Yet Another Fantasy Title (YAFT),10-04-2024,2557,19.99,31754.0,2.8679573315310183,61,Indie,"Atomic Wolf,Games Operators",Atomic Wolf
Real Dive World,10-05-2024,2501,19.99,36294.0,2.67005413560503,82,Indie,OTAKU Plan,TANUKIHOUSE
World Turtles,15-04-2024,2761,19.99,37235.0,2.8684712372014327,78,Indie,indie.io,Re: cOg Mission
Aground Zero,18-01-2024,2046,19.99,36809.0,13.945204139951857,92,Indie,Fancy Fish Games,Fancy Fish Games
Die by the Blade,16-05-2024,2085,19.99,36435.0,4.79305152673187,61,Indie,Grindstone,"Grindstone,Triple Hill Interactive,Toko Midori Games"
QANGA,02-09-2024,2197,19.99,35571.0,3.25806345564814,85,Indie,iolaCorp Studio,iolaCorp Studio
Archean,16-05-2024,2138,19.99,36163.0,35.56501054328521,92,Indie,"batcholi,FloDKSM","batcholi,FloDKSM"
The Cooking Game VR,09-08-2024,3127,19.99,35330.0,1.6773863133265157,72,Indie,Play Spirit Limited,Play Spirit Limited
The Devil Within: Satgat,09-04-2024,7093,19.99,116681.0,5.86608812156575,0,Indie,"Newcore Games,Astrolabe Games",Newcore Games
Intravenous 2,15-08-2024,21187,19.99,346213.0,8.817770568327841,96,Indie,HypeTrain Digital,Explosive Squat Games
Sovereign Syndicate,15-01-2024,7160,19.99,113468.0,8.545574708566374,86,Indie,Crimson Herring Studios,Crimson Herring Studios
Diabotical Rogue,04-06-2024,8314,19.99,116875.0,12.374667067893927,79,Indie,GD Studio Inc,GD Studio Inc
Bulwark Evolution: Falconeer Chronicles,26-03-2024,25933,19.99,404450.0,11.639992881791208,81,Indie,Wired Productions,Tomas Sala
The Magical Mixture Mill,27-03-2024,25696,19.99,343656.0,14.541935899621803,85,Indie,HOOK,Glowlight
Denizen,29-04-2024,28820,19.99,489411.0,7.776756483905562,78,Indie,Departure Interactive,Departure Interactive
Corpse Keeper,28-05-2024,33315,19.99,480134.0,11.798358652481376,79,Indie,Thermite Games,Melancholia Studio
Romantic Escapades,02-08-2024,27493,19.99,478599.0,4.777122589943246,89,Indie,Salamander Interactive,Salamander Interactive
"Braid, Anniversary Edition",14-05-2024,28250,19.99,302053.0,5.463457597179698,95,Indie,"Thekla, Inc.","Thekla, Inc."
1000xRESIST,09-05-2024,19741,19.99,334157.0,6.69160734978218,97,Indie,Fellow Traveller,sunset visitor 斜陽過客
Odd Realm,16-08-2024,36336,19.99,332069.0,19.791110214266443,90,Indie,Unknown Origin Games Inc,Unknown Origin Games Inc
Little-Known Galaxy,20-05-2024,19170,19.99,331297.0,23.28082226944025,95,Indie,Carbon & Kay,Carbon & Kay
Pathless Woods,02-04-2024,24230,19.99,318984.0,31.74362012573788,77,Indie,AniYa Games Studio,AniYa Games Studio
Isles of Sea and Sky,22-05-2024,18161,19.99,301453.0,10.816936790814603,92,Indie,"Cicada Games,Gamera Games",Cicada Games
Gestalt: Steam & Cinder,16-07-2024,18409,19.99,311648.0,5.862918939678536,82,Indie,Fireshine Games,Metamorphosis Games
Top Racer Collection,06-03-2024,2184,19.99,35298.0,4.23830756740612,83,Indie,"QUByte Interactive,Piko Interactive,bleem.net",QUByte Interactive
Raw Metal,19-03-2024,5335,19.99,93469.0,6.009124128377369,89,Indie,Team Crucible,Team Crucible
CORPUS EDAX,05-09-2024,2228,19.99,35271.0,2.058410046420825,79,Indie,Luis G. Bento,Luis G. Bento
Lysfanga: The Time Shift Warrior,13-02-2024,2741,19.99,39323.0,8.184091418936433,78,Indie,Spotlight by Quantic Dream,Sand Door Studio
Snapshot VR,05-04-2024,2907,19.99,39215.0,25.527867024835096,87,Indie,Giant Scam Industries,Giant Scam Industries
Chromosome Evil 2,15-02-2024,2504,19.99,38734.0,15.35812128894409,91,Indie,S.C. 16 BIT NIGHTS S.R.L.,"S.C. 16 BIT NIGHTS S.R.L.,dovganovskiy"
Chocolate Factory,18-06-2024,2560,19.99,38045.0,5.231778431189281,58,Indie,Tbjbu2,Tbjbu2
