name,releaseDate,copiesSold,price,revenue,avgPlaytime,reviewScore,publishers,developers,publisherClass_Indie
The Last Flame,17-01-2024,0.0017276414631088,0.5399159663865546,0.0223931216367923,22.64068765605981,0,"Hotloop,Surefire.Games",Hotloop,True
Super Dark Deception,12-07-2024,0.0001650376639177,0.5399159663865546,0.0018964447181699,6.475525689015737,67,Glowstick Entertainment,Glowstick Entertainment,True
Oblivion Override,24-01-2024,0.0019700740811878,0.5399159663865546,0.0204357667514985,13.942909524853192,92,Paleo,Humble Mill,True
Tales & Tactics,15-08-2024,0.0017304717956065,0.5399159663865546,0.0204013997399813,19.324987990798324,82,"Yogscast Games,Gamersky Games",Table 9 Studio,True
Let's take a bath with Purin 2,11-07-2024,0.000199066719005,0.5399159663865546,0.001713685239554,1.285001362466089,79,Parabolica Games,Parabolica Games,True
Beyond Hanwell,25-08-2024,5.77127569071662e-05,0.5399159663865546,0.0005649113739682,3.1956422657074275,82,Steel Arts Software Ltd,Steel Arts Software Ltd,True
Summer Clover,26-06-2024,0.005879251248876,0.5399159663865546,0.0813373276339344,8.280402546996685,99,"Mango Party,Mango Party News",Connection,True
Tiny Terry's Turbo Trip,30-05-2024,0.0003964417450229,0.5399159663865546,0.0044271143782245,3.941035344922252,97,Super Rare Originals,snekflat,True
Kebab Chefs! - Restaurant Simulator,19-01-2024,0.0101332084603648,0.5399159663865546,0.131304847041009,9.479225359641724,89,Biotech Gameworks,Biotech Gameworks,True
Oriental Valley,25-04-2024,0.0002321523299264,0.5399159663865546,0.0026334809221648,9.214083597671644,86,ETime Studio,猫多游戏,True
HAELE 3D - Hand Poses Lite - Drawing References,03-06-2024,3.087339701516388e-05,0.5399159663865546,4.534938703566207e-05,8.81586618253196,94,HAELE 3D,Ige Olwen,True
Wantless : Solace at World’s End,16-05-2024,0.0001078779604871,0.5399159663865546,0.0008244025949933,22.30725574731829,92,Twin Sails Interactive,Drop Rate Studio,True
Knights Within,15-05-2024,5.755009411994195e-05,0.5399159663865546,0.0004435546756261,7.057114379278621,97,Indecision Labs,Indecision Labs,True
Sunset Hills,20-08-2024,0.0002718745825666,0.5399159663865546,0.0032395979372606,3.892424119059143,0,"Cotton Game,Asmik Ace, Inc.",Cotton Game,True
El Dorado: The Golden City Builder,17-06-2024,3.650152945312316e-05,0.5399159663865546,0.0001423941775675,3.0580108439931446,66,"Gameparic,Games Incubator","Hobo Bunch,Gameparic",True
Rift Wizard 2,24-03-2024,0.0002706383453837,0.5399159663865546,0.0031420025790906,28.48270747058968,94,Dylan White,Dylan White,True
Bewitching Sinners,02-05-2024,0.0001247948903584,0.5399159663865546,0.001515683730535,10.358212773282307,98,Miss Xero,Miss Xero,True
Nova Drift,12-08-2024,0.0144656342004105,0.5399159663865546,0.1166800029603152,24.72868457429413,96,Pixeljam,Chimeric,True
Diluvian Winds,25-04-2024,0.0004302756047656,0.5399159663865546,0.0050321592352882,5.081085619181385,77,"Goblinz Publishing,IndieArk",Alambik Studio,True
Corsairs Legacy - Pirate Action RPG & Sea Battles,30-01-2024,0.0004164492678515,0.5399159663865546,0.0050731040812188,2.5949174590740385,70,Mauris Games OU,Mauris,True
Meta-Ghost: The Breaking Show,24-04-2024,0.0009369701869691,0.5399159663865546,0.0120953335104036,27.94245613578306,74,"Flawless Gaming,Erabit",Scarecrow Studio,True
HAREM！RANCH LIFE,23-08-2024,0.0001473074201102,0.5399159663865546,0.001619712036898,3.634375724102398,72,072 Project,GNT BOKUJO,True
Unveiling the Unknown,07-05-2024,0.0001803604984742,0.5399159663865546,0.002040780371093,8.885718977731928,90,TwistedScarlett60,TwistedScarlett60,True
Center Station Simulator,05-04-2024,0.0002955582843864,0.5507202881152461,0.0035725464721103,37.60065180814037,90,Nightmare Phoenix,Nightmare Phoenix,True
Thriving City: Song,29-05-2024,0.0047952339022561,0.5699279711884754,0.0529372522699179,15.121941903658618,83,IndieArk,White Star Studio,True
Winter Survival,06-03-2024,0.0002597399386396,0.5699279711884754,0.003776922974834,8.359128282051328,0,"DRAGO entertainment,HeartBeat Games",DRAGO entertainment,True
Shadow Corridor 2 雨ノ四葩,29-03-2024,0.000645608602493,0.5699279711884754,0.0083147014483232,33.5026854448185,87,Space Onigiri Game LLC,Space Onigiri Game LLC,True
Descending The Woods,12-07-2024,3.793296198069661e-05,0.5699279711884754,0.0001655180183691,4.11667969946909,54,AIONWARE LTD,AIONWARE LTD,True
Creator of Another World,30-04-2024,0.0003288065580951,0.5699279711884754,0.0037877894413761,28.08123885865699,89,kuetaro (くえたろう),kuetaro (くえたろう),True
所谓侠客 So-called Hero,14-02-2024,3.461464112132179e-05,0.5699279711884754,0.0001814265253867,11.002328810495042,84,NewSmile Games,NewSmile Games,True
Nine Tereasures of Liuyin,01-08-2024,4.717220829503439e-05,0.5699279711884754,0.0003414388673745,2.98226257938161,0,kingnagame,kingnagame,True
Final Factory,09-04-2024,0.0003313766301332,0.5699279711884754,0.0048086867286945,20.93961115219039,83,Never Games Limited,Never Games Limited,True
Beat Hazard 3,22-06-2024,0.0004056484587798,0.5699279711884754,0.0048445605569055,13.222661214210484,89,Cold Beam Games,Cold Beam Games,True
Scourge Of War - Remastered,06-09-2024,3.37362620703108e-05,0.5699279711884754,0.0002646781477212,10.641074576383453,92,Norb Software Development LLC,Norb Software Development LLC,True
My Pleasure - Season 3,28-03-2024,0.0001818895286741,0.5699279711884754,0.0021717864917244,6.129136649681638,79,Tasty Pics Studio,Tasty Pics Studio,True
Beer Factory,10-01-2024,0.0012909244119691,0.5699279711884754,0.0181803229560219,8.18082594869134,52,"CreativeForge Games,PlayWay S.A.",AKEL,True
Anomaly Collapse,11-04-2024,0.000510533423982,0.5999399759903961,0.0072956297273838,14.25436172637584,84,RocketPunch Games,RocketPunch Games,True
PAC-MAN Mega Tunnel Battle: Chomp Champs,08-05-2024,3.276028534696526e-05,0.5999399759903961,0.0002579844043313,3.111213621333812,65,Bandai Namco Entertainment America Inc.,Amber Studio,True
CONVRGENCE,22-04-2024,0.0003791994895771,0.5999399759903961,0.0051581812699323,5.466555952304595,81,Monkey-With-a-Bomb,Monkey-With-a-Bomb,True
Arzette: The Jewel of Faramore,13-02-2024,0.0003823876802067,0.5999399759903961,0.0051386795846448,4.056923806623435,97,Limited Run Games,Seedy Eye Software,True
No Creeps Were Harmed TD,27-07-2024,0.0004470624044071,0.5999399759903961,0.004652615291906,16.714114619980005,91,MinMax Games Ltd.,MinMax Games Ltd.,True
Cozy Caravan,16-05-2024,0.0003393796392646,0.5999399759903961,0.0049372877380647,6.822617789074972,0,5 Lives Studios,5 Lives Studios,True
Thalassa: Edge of the Abyss,01-08-2024,3.822575499770028e-05,0.5999399759903961,0.0003822098498405,5.175897436224591,92,Team17 Digital Ltd,Sarepta Studio,True
Yet Another Fantasy Title (YAFT),10-04-2024,6.0087633600640354e-05,0.5999399759903961,0.0003196479798021,2.8679573315310183,61,"Atomic Wolf,Games Operators",Atomic Wolf,True
Real Dive World,10-05-2024,5.8265810383728674e-05,0.5999399759903961,0.0004512046680717,2.67005413560503,82,OTAKU Plan,TANUKIHOUSE,True
World Turtles,15-04-2024,6.672427531939003e-05,0.5999399759903961,0.0004784722547813,2.8684712372014327,78,indie.io,Re: cOg Mission,True
Aground Zero,18-01-2024,4.3463496746321344e-05,0.5999399759903961,0.0004661279487895,13.945204139951857,92,Fancy Fish Games,Fancy Fish Games,True
Die by the Blade,16-05-2024,4.473226648667054e-05,0.5999399759903961,0.0004552904594915,4.79305152673187,61,Grindstone,"Grindstone,Triple Hill Interactive,Toko Midori Games",True
QANGA,02-09-2024,4.837591292049389e-05,0.5999399759903961,0.0004302541205786,3.25806345564814,85,iolaCorp Studio,iolaCorp Studio,True
Archean,16-05-2024,4.645649203124765e-05,0.5999399759903961,0.000447408649093,35.56501054328521,92,"batcholi,FloDKSM","batcholi,FloDKSM",True
The Cooking Game VR,09-08-2024,7.86311913442056e-05,0.5999399759903961,0.0004232706047475,1.6773863133265157,72,Play Spirit Limited,Play Spirit Limited,True
The Devil Within: Satgat,09-04-2024,0.0002076553141704,0.5999399759903961,0.0027805983905227,5.86608812156575,0,"Newcore Games,Astrolabe Games",Newcore Games,True
Intravenous 2,15-08-2024,0.0006661691787982,0.5999399759903961,0.0094318031860943,8.817770568327841,96,HypeTrain Digital,Explosive Squat Games,True
Sovereign Syndicate,15-01-2024,0.0002098349955192,0.5999399759903961,0.00268749450519,8.545574708566374,86,Crimson Herring Studios,Crimson Herring Studios,True
Diabotical Rogue,04-06-2024,0.0002473775668106,0.5999399759903961,0.0027862199758805,12.374667067893927,79,GD Studio Inc,GD Studio Inc,True
Bulwark Evolution: Falconeer Chronicles,26-03-2024,0.0008205686964314,0.5999399759903961,0.0111193509514591,11.639992881791208,81,Wired Productions,Tomas Sala,True
The Magical Mixture Mill,27-03-2024,0.000812858480317,0.5999399759903961,0.0093577083728993,14.541935899621803,85,HOOK,Glowlight,True
Denizen,29-04-2024,0.0009144901897747,0.5999399759903961,0.0135812865884794,7.776756483905562,78,Departure Interactive,Departure Interactive,True
Corpse Keeper,28-05-2024,0.0010607240354893,0.5999399759903961,0.0133124646948502,11.798358652481376,79,Thermite Games,Melancholia Studio,True
Romantic Escapades,02-08-2024,0.0008713194860454,0.5999399759903961,0.0132679846251379,4.777122589943246,89,Salamander Interactive,Salamander Interactive,True
"Braid, Anniversary Edition",14-05-2024,0.0008959466320312,0.5999399759903961,0.0081521680860976,5.463457597179698,95,"Thekla, Inc.","Thekla, Inc.",True
1000xRESIST,09-05-2024,0.0006191271007329,0.5999399759903961,0.0090824535310771,6.69160734978218,97,Fellow Traveller,sunset visitor 斜陽過客,True
Odd Realm,16-08-2024,0.0011590048915302,0.5999399759903961,0.0090219490453707,19.791110214266443,90,Unknown Origin Games Inc,Unknown Origin Games Inc,True
Little-Known Galaxy,20-05-2024,0.0006005510104319,0.5999399759903961,0.0089995786129161,23.28082226944025,95,Carbon & Kay,Carbon & Kay,True
Pathless Woods,02-04-2024,0.0007651657511029,0.5999399759903961,0.008642781806162,31.74362012573788,77,AniYa Games Studio,AniYa Games Studio,True
Isles of Sea and Sky,22-05-2024,0.0005677256599701,0.5999399759903961,0.0081347817396303,10.816936790814603,92,"Cicada Games,Gamera Games",Cicada Games,True
Gestalt: Steam & Cinder,16-07-2024,0.0005757937342164,0.5999399759903961,0.0084302047433546,5.862918939678536,82,Fireshine Games,Metamorphosis Games,True
Top Racer Collection,06-03-2024,4.795298967371082e-05,0.5999399759903961,0.0004223433329359,4.23830756740612,83,"QUByte Interactive,Piko Interactive,bleem.net",QUByte Interactive,True
Raw Metal,19-03-2024,0.0001504630781824,0.5999399759903961,0.0021079786001893,6.009124128377369,89,Team Crucible,Team Crucible,True
CORPUS EDAX,05-09-2024,4.938442220128428e-05,0.5999399759903961,0.0004215609473449,2.058410046420825,79,Luis G. Bento,Luis G. Bento,True
Lysfanga: The Time Shift Warrior,13-02-2024,6.6073624170493e-05,0.5999399759903961,0.0005389767404877,8.184091418936433,78,Spotlight by Quantic Dream,Sand Door Studio,True
Snapshot VR,05-04-2024,7.14740287063383e-05,0.5999399759903961,0.0005358471981236,25.527867024835096,87,Giant Scam Industries,Giant Scam Industries,True
Chromosome Evil 2,15-02-2024,5.836340805606324e-05,0.5999399759903961,0.0005219091437056,15.35812128894409,91,S.C. 16 BIT NIGHTS S.R.L.,"S.C. 16 BIT NIGHTS S.R.L.,dovganovskiy",True
Chocolate Factory,18-06-2024,6.0185231272974906e-05,0.5999399759903961,0.0005019438225122,5.231778431189281,58,Tbjbu2,Tbjbu2,True
Goons: Legends & Mayhem,11-04-2024,4.138141306985085e-05,0.5999399759903961,0.0002428003284164,3.0503787045516324,89,Firestoke,RageCure Games,True
Lord of Rigel,25-08-2024,3.1654178393840314e-05,0.5999399759903961,0.0001450021295376,15.755765649770373,64,Rhombus Studios,Rhombus Studios,True
[ECHOSTASIS],30-05-2024,3.4289315546873275e-05,0.5999399759903961,0.0002480741868449,7.066791492048213,92,ENIGMA STUDIO,ENIGMA STUDIO,True
Coloring Game: Studio,19-01-2024,5.426430581801197e-05,0.5999399759903961,0.0002064918415438,81.41022393033064,99,L. Stotch,L. Stotch,True
4D Golf,22-03-2024,0.0003039191516498,0.5999399759903961,0.0050628171595589,6.548743445908296,99,CodeParade,CodeParade,True
Timemelters,28-02-2024,6.47397893152541e-05,0.5999399759903961,0.0004949313294371,5.238353917176057,94,Autoexec Games,Autoexec Games,True
Class of Heroes: Anniversary Edition,26-04-2024,5.77127569071662e-05,0.5999399759903961,0.0005727931843667,17.326049577224996,77,"PQube,ACQUIRE Corp.",Zerodiv,True
Hypnotic Idol,18-06-2024,0.0003107184561557,0.5999399759903961,0.0041496282886057,3.916737738327048,79,azucat,azucat,True
The Great Rebellion,01-02-2024,0.0001810111496231,0.5999399759903961,0.0023355948526909,3.919736996924976,99,AIP,Kvltgames,True
Turbo Kid,09-04-2024,0.0001781157520105,0.5999399759903961,0.0023276840650483,9.214640817798797,96,Outerminds Inc.,Outerminds Inc.,True
Contractors Showdown,25-04-2024,0.0008598680258248,0.5999399759903961,0.0129205184909879,18.18104801253864,80,Caveman Studio,Caveman Studio,True
Bears In Space,22-03-2024,0.0001773024380744,0.5999399759903961,0.0022558784541382,9.076366799930872,96,Ravenscourt,Broadside Games,True
Aero GPX,06-08-2024,0.000196138788835,0.5999399759903961,0.0024705998330099,4.249184101788392,99,Aaron McDevitt,Aaron McDevitt,True
Dragon Is Dead,07-06-2024,0.0001880056494737,0.5999399759903961,0.0025862190370177,8.952984705381535,77,"PM Studios, inc.",TeamSuneat,True
Dungeon Travelers: To Heart 2 in Another World,14-02-2024,0.0002056708281663,0.5999399759903961,0.0024095158024213,26.40898855646969,89,"DMM GAMES,Shiravune",AQUAPLUS,True
The Political Machine 2024,02-05-2024,0.0001719996312109,0.5999399759903961,0.0025128776321697,9.375262746564824,71,Stardock Entertainment,Stardock Entertainment,True
Loop Queen-Escape Dungeon 3,08-01-2024,0.0009185892920128,0.5999399759903961,0.0130086962448215,5.51790199892241,84,"Hide Games,PlayMeow",Hide Games,True
Anonymous Hacker Simulator,03-04-2024,0.000981865116243,0.5999399759903961,0.0130006985254465,7.376180049745447,86,"G-DEVS.com,CreativeForge Games",Sicarius,True
9-Bit Armies: A Bit Too Far,26-08-2024,0.0009890548114383,0.5999399759903961,0.0132228960332992,11.292738471310066,89,Petroglyph,Petroglyph,True
ROBOBEAT,14-05-2024,0.0010043451134374,0.5999399759903961,0.013638487668357,6.909824832526566,97,Kwalee,Simon Fredholm,True
Rising Lords,18-01-2024,0.0010009617274631,0.5999399759903961,0.012466416098505,11.480690698372614,73,"Deck13,WhisperGames",Argonwood,True
STAR WARS™: Bounty Hunter™,31-07-2024,0.0007966572667095,0.5999399759903961,0.0121691095739133,4.710997589917462,90,Aspyr,Aspyr,True
Sandwalkers,19-06-2024,0.0001892418866567,0.5999399759903961,0.0024371021388161,8.163045434052988,75,"Goblinz Publishing,H2 Interactive Co., Ltd.",Goblinz Studio,True
TRIBES 3: Rivals,12-03-2024,0.0007931437505054,0.5999399759903961,0.0112684678496607,23.34107405843711,73,Prophecy Games,Prophecy Games,True
Heroes Wanted,11-06-2024,0.0003791994895771,0.5999399759903961,0.0028754988649903,22.056278066296468,85,Gameplete,Gameplete,True
PMC Promiscuity,18-05-2024,0.0001730406730491,0.5999399759903961,0.0023901300261102,4.655877506903089,91,Overseer Division,"Shuuko,Amber Fiend",True
Terminus: Zombie Survivors,19-08-2024,0.0019452842724148,0.5999399759903961,0.0222175774919604,18.643321811538684,97,Longplay Studios,Longplay Studios,True
KitHack Model Club,01-08-2024,0.0003628030806249,0.5999399759903961,0.0043680297774796,16.004801494161363,89,"Floating Origin Interactive,Curve Games",Floating Origin Interactive,True
Tomba! Special Edition,31-07-2024,0.0002847900078722,0.5999399759903961,0.0043333440162773,5.361269289978908,86,Limited Run Games,Limited Run Games,True
Heading Out,07-05-2024,0.0002968595866842,0.5999399759903961,0.004033284653495,4.301057192445973,81,Saber Interactive,Serious Sim,True
Arco,15-08-2024,0.0003111413794025,0.5999399759903961,0.0042920514434173,5.098042446489322,99,Panic,"Franek,Max Cahill,Bibiki,Fáyer",True
Last Hope,18-04-2024,0.0003285788301929,0.5999399759903961,0.0042666963548191,7.281782067780635,94,"Poolside games,DreamBig Games",Poolside games,True
Quilts and Cats of Calico,05-03-2024,0.0003196649094531,0.5999399759903961,0.0041916163153243,12.60609181612462,96,"Monster Couch,Flatout Games",Monster Couch,True
Crypt Custodian,27-08-2024,0.0003243495977251,0.5999399759903961,0.0041316913745002,6.014406764508275,98,"Kyle Thompson,Top Hat Studios, Inc.,H2 Interactive Co., Ltd.",Kyle Thompson,True
Strayed,19-04-2024,2.6091111070770743e-05,0.5999399759903961,0.0001213856755861,21.136065774131144,77,Crustacean Interactive,Crustacean Interactive,True
UBOAT: The Silent Wolf VR,19-06-2024,2.566818782398768e-05,0.5999399759903961,0.0001189515870807,2.313831093937943,67,Titan GameZ,Titan GameZ,True
Acolyte of the Altar,25-03-2024,2.7002022679226583e-05,0.5999399759903961,0.0001057959182538,4.564088681505565,74,Black Kite Games,Black Kite Games,True
Camp Canyonwood,26-02-2024,3.838841778492454e-05,0.5999399759903961,9.889933415508928e-05,7.230023662650743,66,Graffiti Games,Deli Interactive LLC,True
One-inch Tactics,19-05-2024,3.5135162040439404e-05,0.5999399759903961,0.0001622146125403,5.338793062420716,96,KOMODO,KOGADO STUDIO,True
Speed Crew,31-01-2024,3.204456908317853e-05,0.5999399759903961,0.0001761526669583,3.066085176262451,100,Wild Fields,Wild Fields,True
Stories from the Outbreak,20-02-2024,9.671929328354293e-05,0.5999399759903961,0.0006791396702586,10.832185606695251,87,Coldwild Games,Coldwild Games,True
Dungeon Dreams 2,08-02-2024,6.747252414062159e-05,0.5999399759903961,0.0007153612253989,43.46055529505093,93,DDreams Games,DDreams Games,True
Lil' Guardsman,23-01-2024,0.0011431615360546,0.5999399759903961,0.0171049484497725,6.60034270025886,95,"Versus Evil,tinyBuild",Hilltop Studios,True
Shoulders of Giants: Ultimate,12-08-2024,6.321075911534609e-05,0.5999399759903961,0.0006629124135558,4.806888108585829,90,Moving Pieces Interactive,Moving Pieces Interactive,True
NINJA SLAYER NEO-SAITAMA IN FLAMES(ニンジャスレイヤー ネオサイタマ炎上),23-07-2024,5.8103147596504425e-05,0.5999399759903961,0.0007007277171222,1.7177040895401547,41,"KADOKAWA CORPORATION,KADOKAWA Game Linkage,ABC ANIMATION",Skeleton Crew Studio,True
Geneforge 2 - Infestation,27-03-2024,7.606111930606233e-05,0.5999399759903961,0.000819679304203,24.31174294563878,99,Spiderweb Software,Spiderweb Software,True
Planetaries,15-08-2024,6.077081730698224e-05,0.5999399759903961,0.0006312692629852,8.339327194184754,61,EY-Studio,EY-Studio,True
